referrer,views_total,views_unique
github.com,237,29
ethyca.com,60,25
ethyca.atlassian.net,46,7
Google,41,21
ethyca.github.io,15,4
marcusolsson.dev,11,7
github.atlassian.com,3,1
hub.docker.com,2,2
m.sogou.com,2,2
medium.com,1,1
