referrer,views_total,views_unique
github.com,494,42
ethyca.atlassian.net,90,16
Google,64,29
claude.ai,6,2
app.codecov.io,6,1
DuckDuckGo,5,2
chatgpt.com,3,2
hub.docker.com,3,2
nvd.nist.gov,2,2
ethyca.com,2,1
