referrer,views_total,views_unique
github.com,893,54
Google,167,55
ethyca.com,79,38
ethyca.github.io,78,11
ethyca.atlassian.net,52,10
DuckDuckGo,10,1
Bing,6,1
t.co,4,2
pypi.org,2,2
mail.google.com,2,1
