referrer,views_total,views_unique
Google,298,45
github.com,127,31
ethyca.com,57,22
ethyca.atlassian.net,56,9
ethyca.github.io,23,5
github.atlassian.com,9,1
m.sogou.com,7,2
cve-dev.nuclei.sh,6,1
security.snyk.io,5,2
nvd.nist.gov,4,2
