referrer,views_total,views_unique
github.com,272,44
ethyca.com,209,93
Google,71,36
ethyca.github.io,13,10
ethyca.atlassian.net,8,4
linkedin.com,5,3
t.co,4,3
oschina.net,2,1
DuckDuckGo,1,1
ethycaprod.wpengine.com,1,1
