time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-19 00:00:00+00:00,2481,186,335,52
2025-06-20 00:00:00+00:00,2302,130,265,34
2025-06-21 00:00:00+00:00,259,32,55,12
2025-06-22 00:00:00+00:00,58,16,17,10
2025-06-23 00:00:00+00:00,1068,131,225,50
2025-06-24 00:00:00+00:00,1951,223,290,42
2025-06-25 00:00:00+00:00,581,66,156,45
2025-06-26 00:00:00+00:00,1287,143,328,41
2025-06-27 00:00:00+00:00,1052,152,96,33
2025-06-28 00:00:00+00:00,36,28,34,6
2025-06-29 00:00:00+00:00,2691,63,105,8
2025-06-30 00:00:00+00:00,2159,284,331,47
2025-07-01 00:00:00+00:00,2032,264,282,52
2025-07-02 00:00:00+00:00,23736,338,411,65
