time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-27 00:00:00+00:00,73.0,11.0,146,24
2022-05-28 00:00:00+00:00,6.0,5.0,28,19
2022-05-29 00:00:00+00:00,23.0,2.0,83,16
2022-05-30 00:00:00+00:00,2.0,1.0,17,9
2022-05-31 00:00:00+00:00,106.0,6.0,220,28
2022-06-01 00:00:00+00:00,178.0,11.0,339,45
2022-06-02 00:00:00+00:00,253.0,9.0,135,28
2022-06-03 00:00:00+00:00,267.0,11.0,280,18
2022-06-04 00:00:00+00:00,2.0,1.0,32,5
2022-06-05 00:00:00+00:00,,,13,7
2022-06-06 00:00:00+00:00,128.0,4.0,172,24
2022-06-07 00:00:00+00:00,207.0,7.0,207,34
2022-06-08 00:00:00+00:00,234.0,7.0,238,24
2022-06-09 00:00:00+00:00,38.0,4.0,130,21
