time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-09 00:00:00+00:00,160.0,5.0,240,32
2022-05-10 00:00:00+00:00,189.0,6.0,492,38
2022-05-11 00:00:00+00:00,92.0,4.0,270,41
2022-05-12 00:00:00+00:00,57.0,8.0,185,48
2022-05-13 00:00:00+00:00,207.0,5.0,271,38
2022-05-14 00:00:00+00:00,2.0,2.0,71,12
2022-05-15 00:00:00+00:00,,,73,16
2022-05-16 00:00:00+00:00,92.0,6.0,194,32
2022-05-17 00:00:00+00:00,87.0,5.0,409,36
2022-05-18 00:00:00+00:00,238.0,8.0,386,27
2022-05-19 00:00:00+00:00,154.0,11.0,363,33
2022-05-20 00:00:00+00:00,84.0,4.0,388,33
2022-05-21 00:00:00+00:00,13.0,3.0,11,7
2022-05-22 00:00:00+00:00,1.0,1.0,38,12
