referrer,views_total,views_unique
github.com,249,34
Google,183,29
ethyca.atlassian.net,111,10
ethyca.com,55,21
search.brave.com,10,3
chatgpt.com,5,4
Bing,5,2
ethyca.github.io,2,2
avd.aliyun.com,1,1
com.google.android.gm,1,1
