referrer,views_total,views_unique
github.com,159,29
Google,97,34
ethyca.atlassian.net,88,11
ethyca.com,75,26
search.brave.com,28,3
ethyca.github.io,8,3
m.sogou.com,3,3
github.atlassian.com,3,1
trims.internal.synopsys.com,3,1
chatgpt.com,2,2
