referrer,views_total,views_unique
github.com,246,41
Google,136,38
ethyca.com,78,26
ethyca.atlassian.net,20,3
pypi.org,4,2
hub.docker.com,3,2
talkpython.fm,3,2
helm.ethyca.com,3,1
registry.hub.docker.com,2,2
statics.teams.cdn.office.net,2,2
