url_path,views_total,views_unique
/ethyca/fides,496,145
/ethyca/fides/pulls,219,17
/ethyca/fides/pull/5319,67,3
/ethyca/fides/pull/5321,54,3
/ethyca/fides/pull/5294,51,8
/ethyca/fides/pull/5293,51,5
/ethyca/fides/pull/5320,49,15
/ethyca/fides/pull/5275,48,3
/ethyca/fides/pull/5294/checks,38,1
/ethyca/fides/pull/5296,33,4
