referrer,views_total,views_unique
github.com,615,69
Google,72,31
ethyca.atlassian.net,72,12
Bing,5,5
statics.teams.cdn.office.net,5,4
ethyca.github.io,4,3
claude.ai,4,2
ethyca.com,4,2
DuckDuckGo,2,2
chatgpt.com,2,2
