referrer,views_total,views_unique
github.com,347,37
Google,179,37
ethyca.com,70,24
hub.docker.com,25,2
ethyca.atlassian.net,23,4
ethyca.github.io,13,7
github.atlassian.com,12,2
Bing,4,2
cve.mitre.org,4,1
yandex.ru,3,2
