time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-27 00:00:00+00:00,1329,16,527,44
2024-06-28 00:00:00+00:00,930,20,545,32
2024-06-29 00:00:00+00:00,108,8,27,6
2024-06-30 00:00:00+00:00,80,3,30,8
2024-07-01 00:00:00+00:00,1068,16,366,29
2024-07-02 00:00:00+00:00,2084,30,755,46
2024-07-03 00:00:00+00:00,1836,18,936,60
2024-07-04 00:00:00+00:00,8,8,52,19
2024-07-05 00:00:00+00:00,338,11,225,26
2024-07-06 00:00:00+00:00,69,4,47,16
2024-07-07 00:00:00+00:00,2,2,23,11
2024-07-08 00:00:00+00:00,519,23,1202,33
2024-07-09 00:00:00+00:00,781,12,332,48
2024-07-10 00:00:00+00:00,680,15,363,46
