referrer,views_total,views_unique
Google,363,50
github.com,215,44
ethyca.com,50,25
ethyca.atlassian.net,39,8
security.snyk.io,16,6
ethyca.github.io,13,5
cve-dev.nuclei.sh,8,1
m.sogou.com,5,1
github.atlassian.com,4,1
cvedetails.com,3,2
