referrer,views_total,views_unique
github.com,175,33
Google,143,52
ethyca.atlassian.net,70,11
ethyca.com,55,18
ethyca.github.io,41,7
news.ycombinator.com,10,7
github.atlassian.com,10,1
nvd.nist.gov,6,3
Bing,6,2
security.snyk.io,4,1
