referrer,views_total,views_unique
github.com,377,37
ethyca.com,217,98
t.co,67,39
Google,65,29
ethyca.github.io,42,17
medium.ethyca.com,9,6
youtube.com,3,2
com.google.android.gm,3,1
ecosia.org,2,2
DuckDuckGo,2,2
