referrer,views_total,views_unique
github.com,458,40
ethyca.com,179,61
Google,71,34
ethyca.github.io,38,8
ethyca-site.vercel.app,17,1
delve.riviapps.com,5,1
ethyca.atlassian.net,2,1
mail.google.com,2,1
ethyca.aha.io,2,1
t.co,1,1
