url_path,views_total,views_unique
/ethyca/fides,378,144
/ethyca/fides/pulls,229,29
/ethyca/fides/pull/7757,57,9
/ethyca/fides/pull/7807/checks,48,2
/ethyca/fides/pull/7807,45,3
/ethyca/fides/pulls/galvana,43,2
/ethyca/fides/pull/7687,41,5
/ethyca/fides/pull/7807/changes,39,2
/ethyca/fides/actions,37,8
/ethyca/fides/pull/7889,34,6
