referrer,views_total,views_unique
github.com,345,44
ethyca.com,256,89
Google,56,23
ethyca.github.io,26,7
t.co,7,4
ethyca.atlassian.net,6,3
linkedin.com,3,2
oschina.net,2,1
etwiki.sys.comcast.net,1,1
ethycaprod.wpengine.com,1,1
