referrer,views_total,views_unique
github.com,896,59
Google,160,62
ethyca.com,144,75
ethyca.github.io,72,16
ethyca.atlassian.net,58,9
t.co,9,9
mail.google.com,9,4
docs.google.com,8,2
DuckDuckGo,3,2
statics.teams.cdn.office.net,2,2
