referrer,views_total,views_unique
github.com,213,44
Google,120,44
ethyca.com,33,18
ethyca.atlassian.net,28,7
cve.org,14,3
nvd.nist.gov,6,4
ethyca.github.io,6,4
DuckDuckGo,6,1
security.snyk.io,5,4
trims.internal.synopsys.com,4,3
