referrer,views_total,views_unique
github.com,607,73
Google,78,32
ethyca.atlassian.net,72,12
statics.teams.cdn.office.net,5,4
ethyca.github.io,4,3
com.slack,4,2
claude.ai,3,1
Bing,2,2
DuckDuckGo,2,2
chatgpt.com,2,2
