referrer,views_total,views_unique
github.com,148,25
Google,106,22
ethyca.atlassian.net,35,9
ethyca.github.io,30,2
DuckDuckGo,9,2
chatgpt.com,5,2
ethyca.com,1,1
github.atlassian.com,1,1
nvd.nist.gov,1,1
statics.teams.cdn.office.net,1,1
