referrer,views_total,views_unique
github.com,362,52
Google,349,47
ethyca.com,85,35
ethyca.atlassian.net,25,4
pypi.org,6,3
DuckDuckGo,3,2
hub.docker.com,3,2
talkpython.fm,3,2
helm.ethyca.com,3,1
registry.hub.docker.com,2,2
