referrer,views_total,views_unique
github.com,350,33
ethyca.com,115,63
Google,50,28
t.co,13,11
ethyca.github.io,13,6
ethyca.atlassian.net,13,4
ethyca-site-development.vercel.app,9,2
medium.ethyca.com,4,2
confluence.gft.com,3,1
DuckDuckGo,2,2
