time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-28 00:00:00+00:00,2.0,2.0,33,14
2024-11-29 00:00:00+00:00,46.0,3.0,13,4
2024-11-30 00:00:00+00:00,246.0,9.0,77,8
2024-12-01 00:00:00+00:00,68.0,5.0,12,5
2024-12-02 00:00:00+00:00,605.0,12.0,278,30
2024-12-03 00:00:00+00:00,758.0,9.0,260,33
2024-12-04 00:00:00+00:00,678.0,9.0,298,38
2024-12-05 00:00:00+00:00,1175.0,12.0,673,37
2024-12-06 00:00:00+00:00,1048.0,13.0,424,37
2024-12-07 00:00:00+00:00,150.0,9.0,67,10
2024-12-08 00:00:00+00:00,,,8,4
2024-12-09 00:00:00+00:00,1062.0,13.0,619,151
2024-12-10 00:00:00+00:00,1353.0,17.0,594,80
2024-12-11 00:00:00+00:00,1364.0,20.0,458,55
