time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-24 00:00:00+00:00,14,4,16,7
2023-06-25 00:00:00+00:00,5,4,7,7
2023-06-26 00:00:00+00:00,621,8,423,34
2023-06-27 00:00:00+00:00,766,13,411,37
2023-06-28 00:00:00+00:00,1073,20,399,30
2023-06-29 00:00:00+00:00,468,5,364,37
2023-06-30 00:00:00+00:00,751,12,419,36
2023-07-01 00:00:00+00:00,80,3,51,8
2023-07-02 00:00:00+00:00,1,1,11,9
2023-07-03 00:00:00+00:00,50,5,61,14
2023-07-04 00:00:00+00:00,316,3,131,18
2023-07-05 00:00:00+00:00,483,13,345,42
2023-07-06 00:00:00+00:00,672,15,580,56
2023-07-07 00:00:00+00:00,490,9,321,49
