referrer,views_total,views_unique
github.com,121,26
Google,45,24
ethyca.atlassian.net,35,11
ethyca.github.io,13,2
ethyca.com,12,5
Bing,3,2
com.google.android.gm,2,1
chatgpt.com,1,1
app.greptile.com,1,1
search.brave.com,1,1
