time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-11 00:00:00+00:00,5696,796,520,102
2025-11-12 00:00:00+00:00,4027,618,560,93
2025-11-13 00:00:00+00:00,5491,891,572,91
2025-11-14 00:00:00+00:00,5688,830,736,103
2025-11-15 00:00:00+00:00,768,105,87,26
2025-11-16 00:00:00+00:00,393,94,26,18
2025-11-17 00:00:00+00:00,7809,652,613,87
2025-11-18 00:00:00+00:00,5142,838,810,91
2025-11-19 00:00:00+00:00,4190,799,429,71
2025-11-20 00:00:00+00:00,3714,731,446,72
2025-11-21 00:00:00+00:00,3847,641,390,73
2025-11-22 00:00:00+00:00,877,174,44,29
2025-11-23 00:00:00+00:00,103,47,86,15
2025-11-24 00:00:00+00:00,3367,486,344,71
