time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-01 00:00:00+00:00,1,1,10,5
2024-09-02 00:00:00+00:00,18,4,65,6
2024-09-03 00:00:00+00:00,453,14,245,30
2024-09-04 00:00:00+00:00,339,21,338,60
2024-09-05 00:00:00+00:00,600,20,669,103
2024-09-06 00:00:00+00:00,678,15,442,55
2024-09-07 00:00:00+00:00,72,16,35,15
2024-09-08 00:00:00+00:00,80,4,76,20
2024-09-09 00:00:00+00:00,354,17,365,68
2024-09-10 00:00:00+00:00,798,15,462,38
2024-09-11 00:00:00+00:00,1132,25,442,50
2024-09-12 00:00:00+00:00,1035,13,456,40
2024-09-13 00:00:00+00:00,73,3,328,42
2024-09-14 00:00:00+00:00,5,3,47,8
