url_path,views_total,views_unique
/ethyca/fides,369,147
/ethyca/fides/pulls,273,31
/ethyca/fides/pull/7757,57,9
/ethyca/fides/pull/7926,52,4
/ethyca/fides/pull/7687,51,5
/ethyca/fides/pull/7807/checks,46,2
/ethyca/fides/pull/7889,36,7
/ethyca/fides/actions,35,9
/ethyca/fides/pull/7931,35,5
/ethyca/fides/pull/7807,35,3
