referrer,views_total,views_unique
github.com,177,29
Google,77,26
ethyca.atlassian.net,36,7
ethyca.github.io,35,4
ethyca.com,29,14
mail.google.com,8,1
yandex.ru,7,2
app.codecov.io,6,1
m.sogou.com,4,4
security.snyk.io,4,2
