time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-15 00:00:00+00:00,395,47,243,31
2024-04-16 00:00:00+00:00,462,42,323,40
2024-04-17 00:00:00+00:00,816,62,401,46
2024-04-18 00:00:00+00:00,803,48,441,48
2024-04-19 00:00:00+00:00,1037,74,420,41
2024-04-20 00:00:00+00:00,9,8,16,5
2024-04-21 00:00:00+00:00,351,32,152,9
2024-04-22 00:00:00+00:00,1113,67,245,29
2024-04-23 00:00:00+00:00,779,56,389,26
2024-04-24 00:00:00+00:00,782,64,474,38
2024-04-25 00:00:00+00:00,1052,67,504,38
2024-04-26 00:00:00+00:00,723,63,145,21
2024-04-27 00:00:00+00:00,85,16,56,18
2024-04-28 00:00:00+00:00,22,9,11,6
