url_path,views_total,views_unique
/ethyca/fides,814,174
/ethyca/fides/pulls,459,30
/ethyca/fides/issues,147,27
/ethyca/fides/pull/2714,142,15
/ethyca/fides/pull/2531,72,7
/ethyca/fides/search,71,13
/ethyca/fides/pull/2694,65,7
/ethyca/fides/pull/2677,63,9
/ethyca/fides/pull/2726,62,5
/ethyca/fides/pull/2693,60,10
