time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-19 00:00:00+00:00,1321,90,447,26
2024-06-20 00:00:00+00:00,1350,74,277,32
2024-06-21 00:00:00+00:00,607,55,213,29
2024-06-22 00:00:00+00:00,92,13,54,14
2024-06-23 00:00:00+00:00,15,11,22,6
2024-06-24 00:00:00+00:00,309,15,321,28
2024-06-25 00:00:00+00:00,973,11,432,59
2024-06-26 00:00:00+00:00,596,18,388,59
2024-06-27 00:00:00+00:00,1329,16,527,44
2024-06-28 00:00:00+00:00,930,20,545,32
2024-06-29 00:00:00+00:00,108,8,27,6
2024-06-30 00:00:00+00:00,80,3,30,8
2024-07-01 00:00:00+00:00,1068,16,366,29
2024-07-02 00:00:00+00:00,1978,27,625,43
