time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,441,45,235.0,23.0
2025-02-01 00:00:00+00:00,2,2,13.0,4.0
2025-02-02 00:00:00+00:00,57,22,20.0,7.0
2025-02-03 00:00:00+00:00,737,83,223.0,41.0
2025-02-04 00:00:00+00:00,788,106,137.0,33.0
2025-02-05 00:00:00+00:00,747,61,259.0,50.0
2025-02-06 00:00:00+00:00,689,73,216.0,42.0
2025-02-07 00:00:00+00:00,806,73,157.0,35.0
2025-02-08 00:00:00+00:00,90,12,56.0,16.0
2025-02-09 00:00:00+00:00,115,17,46.0,8.0
2025-02-10 00:00:00+00:00,555,65,264.0,39.0
2025-02-11 00:00:00+00:00,945,91,175.0,34.0
2025-02-12 00:00:00+00:00,1800,130,,
2025-02-13 00:00:00+00:00,571,52,139.0,20.0
