time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-17 00:00:00+00:00,1426,107,272,52
2025-07-18 00:00:00+00:00,2957,174,428,45
2025-07-19 00:00:00+00:00,138,23,21,12
2025-07-20 00:00:00+00:00,116,14,135,11
2025-07-21 00:00:00+00:00,2382,176,432,55
2025-07-22 00:00:00+00:00,2916,182,402,53
2025-07-23 00:00:00+00:00,1714,153,377,41
2025-07-24 00:00:00+00:00,3081,174,344,37
2025-07-25 00:00:00+00:00,2647,211,294,43
2025-07-26 00:00:00+00:00,65,26,25,9
2025-07-27 00:00:00+00:00,166,27,45,12
2025-07-28 00:00:00+00:00,2703,198,441,64
2025-07-29 00:00:00+00:00,2045,166,418,57
2025-07-30 00:00:00+00:00,4046,237,614,63
