referrer,views_total,views_unique
github.com,637,56
Google,244,59
ethyca.com,236,91
ethyca.github.io,58,13
ethyca.atlassian.net,13,3
docs.google.com,6,3
mail.google.com,4,3
DuckDuckGo,3,3
upwork.com,3,1
test.pypi.org,2,1
