referrer,views_total,views_unique
github.com,604,47
ethyca.com,174,62
Google,125,41
ethyca.github.io,37,10
pypi.org,31,1
ethyca-site.vercel.app,25,5
ethyca.atlassian.net,8,1
delve.riviapps.com,3,1
t.co,2,2
mail.google.com,2,1
