referrer,views_total,views_unique
github.com,1018,51
Google,420,52
ethyca.com,132,67
ethyca.atlassian.net,22,7
mail.google.com,15,2
codeclimate.com,13,3
ethyca.github.io,10,5
docs.ethyca.com,3,1
hub.docker.com,2,1
you.com,1,1
