time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-23 00:00:00+00:00,589,13,548,30
2022-12-24 00:00:00+00:00,11,3,84,8
2022-12-25 00:00:00+00:00,9,2,31,5
2022-12-26 00:00:00+00:00,148,6,40,8
2022-12-27 00:00:00+00:00,68,7,58,12
2022-12-28 00:00:00+00:00,1,1,44,9
2022-12-29 00:00:00+00:00,8,5,29,13
2022-12-30 00:00:00+00:00,6,4,43,4
2022-12-31 00:00:00+00:00,3,3,62,3
2023-01-01 00:00:00+00:00,1,1,24,6
2023-01-02 00:00:00+00:00,41,3,24,16
2023-01-03 00:00:00+00:00,419,14,288,34
2023-01-04 00:00:00+00:00,697,13,480,40
2023-01-05 00:00:00+00:00,752,9,455,40
