url_path,views_total,views_unique
/ethyca/fides,645,126
/ethyca/fides/pulls,201,20
/ethyca/fides/issues,120,22
/ethyca/fides/search,119,10
/ethyca/fides/pull/1731,67,5
/ethyca/fides/pull/1859,61,7
/ethyca/fides/pull/1861,56,5
/ethyca/fides/pull/1899,54,3
/ethyca/fides/pull/1982,47,5
/ethyca/fides/tree/main/src/fides,44,16
