time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,3319,170,378,56
2025-08-09 00:00:00+00:00,567,48,43,12
2025-08-10 00:00:00+00:00,137,29,65,12
2025-08-11 00:00:00+00:00,3424,238,486,105
2025-08-12 00:00:00+00:00,1324,164,299,60
2025-08-13 00:00:00+00:00,2348,209,415,96
2025-08-14 00:00:00+00:00,829,83,515,81
2025-08-15 00:00:00+00:00,2796,176,335,80
2025-08-16 00:00:00+00:00,382,26,35,15
2025-08-17 00:00:00+00:00,464,36,82,23
2025-08-18 00:00:00+00:00,5791,181,619,46
2025-08-19 00:00:00+00:00,2597,194,255,31
2025-08-20 00:00:00+00:00,3313,206,117,28
2025-08-21 00:00:00+00:00,2763,207,290,57
