referrer,views_total,views_unique
github.com,144,35
ethyca.com,73,16
ethyca.atlassian.net,70,11
Google,49,21
cve.mitre.org,6,1
staticsint.teams.cdn.office.net,5,2
ethyca.github.io,5,2
search.brave.com,5,1
m.sogou.com,4,2
Bing,2,2
