referrer,views_total,views_unique
github.com,437,34
ethyca.com,169,71
Google,114,29
ethyca.github.io,45,11
ethyca.atlassian.net,35,4
pypi.org,31,1
ethyca-site-development.vercel.app,20,2
ethyca-site.vercel.app,9,6
Bing,8,3
DuckDuckGo,4,4
