time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-13 00:00:00+00:00,764,106,178,37
2025-06-14 00:00:00+00:00,101,30,16,4
2025-06-15 00:00:00+00:00,33,13,6,5
2025-06-16 00:00:00+00:00,1867,163,396,34
2025-06-17 00:00:00+00:00,2033,176,668,49
2025-06-18 00:00:00+00:00,3447,246,606,85
2025-06-19 00:00:00+00:00,2481,186,335,52
2025-06-20 00:00:00+00:00,2302,130,265,34
2025-06-21 00:00:00+00:00,259,32,55,12
2025-06-22 00:00:00+00:00,58,16,17,10
2025-06-23 00:00:00+00:00,1068,131,225,50
2025-06-24 00:00:00+00:00,1951,223,290,42
2025-06-25 00:00:00+00:00,581,66,156,45
2025-06-26 00:00:00+00:00,1058,108,314,40
