referrer,views_total,views_unique
github.com,381,34
ethyca.atlassian.net,51,8
Google,50,33
claude.ai,7,2
ethyca.com,5,5
search.brave.com,5,2
hub.docker.com,4,4
chromatic.com,3,1
Bing,2,2
advisories.ecosyste.ms,2,2
