referrer,views_total,views_unique
github.com,124,26
ethyca.atlassian.net,45,9
Google,37,24
ethyca.github.io,23,2
app.greptile.com,13,3
ethyca.com,7,4
DuckDuckGo,6,3
t.co,2,1
yandex.ru,1,1
m365.cloud.microsoft,1,1
