referrer,views_total,views_unique
github.com,591,48
ethyca.com,252,105
Google,127,31
ethyca.github.io,22,15
ethyca.atlassian.net,13,2
t.co,8,6
pypi.org,3,3
youtube.com,2,1
messages.google.com,2,1
StartPage,1,1
