time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-27 00:00:00+00:00,192,30,865,34
2024-09-28 00:00:00+00:00,334,9,803,14
2024-09-29 00:00:00+00:00,8,5,35,17
2024-09-30 00:00:00+00:00,451,17,337,40
2024-10-01 00:00:00+00:00,715,18,211,31
2024-10-02 00:00:00+00:00,511,10,309,29
2024-10-03 00:00:00+00:00,1258,26,630,39
2024-10-04 00:00:00+00:00,251,10,193,22
2024-10-05 00:00:00+00:00,13,5,14,7
2024-10-06 00:00:00+00:00,4,3,17,12
2024-10-07 00:00:00+00:00,610,13,207,17
2024-10-08 00:00:00+00:00,1030,21,414,27
2024-10-09 00:00:00+00:00,419,16,180,25
2024-10-10 00:00:00+00:00,530,13,158,32
