time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-13 00:00:00+00:00,8.0,4.0,11,11
2024-10-14 00:00:00+00:00,713.0,20.0,233,39
2024-10-15 00:00:00+00:00,1098.0,10.0,381,51
2024-10-16 00:00:00+00:00,1483.0,28.0,645,51
2024-10-17 00:00:00+00:00,365.0,19.0,264,33
2024-10-18 00:00:00+00:00,294.0,14.0,158,30
2024-10-19 00:00:00+00:00,1.0,1.0,7,4
2024-10-20 00:00:00+00:00,5.0,5.0,2,2
2024-10-21 00:00:00+00:00,287.0,12.0,148,24
2024-10-22 00:00:00+00:00,759.0,13.0,172,47
2024-10-23 00:00:00+00:00,1260.0,19.0,296,62
2024-10-24 00:00:00+00:00,1025.0,18.0,295,42
2024-10-25 00:00:00+00:00,101.0,3.0,84,20
2024-10-26 00:00:00+00:00,,,12,10
