time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-21 00:00:00+00:00,2554,192,50,40
2026-08-22 00:00:00+00:00,593,67,508,494
2026-08-23 00:00:00+00:00,808,206,79,52
2026-08-24 00:00:00+00:00,3321,259,119,78
2026-08-25 00:00:00+00:00,1202,122,135,65
2026-08-26 00:00:00+00:00,1974,115,118,63
2026-08-27 00:00:00+00:00,1638,176,121,70
2026-08-28 00:00:00+00:00,1391,175,97,51
2026-08-29 00:00:00+00:00,968,46,91,60
2026-08-30 00:00:00+00:00,1000,48,76,54
2026-08-31 00:00:00+00:00,1238,374,83,63
2026-09-01 00:00:00+00:00,2242,76,108,64
2026-09-02 00:00:00+00:00,1171,46,99,56
2026-09-03 00:00:00+00:00,1199,142,126,61
