time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-22 00:00:00+00:00,,,23,9
2022-01-23 00:00:00+00:00,51.0,2.0,29,9
2022-01-24 00:00:00+00:00,50.0,5.0,108,15
2022-01-25 00:00:00+00:00,73.0,8.0,300,25
2022-01-26 00:00:00+00:00,15.0,6.0,353,35
2022-01-27 00:00:00+00:00,48.0,5.0,244,37
2022-01-28 00:00:00+00:00,57.0,6.0,179,28
2022-01-29 00:00:00+00:00,4.0,3.0,47,12
2022-01-30 00:00:00+00:00,2.0,1.0,5,4
2022-01-31 00:00:00+00:00,15.0,2.0,153,16
2022-02-01 00:00:00+00:00,63.0,5.0,108,23
2022-02-02 00:00:00+00:00,36.0,5.0,164,32
2022-02-03 00:00:00+00:00,21.0,5.0,244,98
2022-02-04 00:00:00+00:00,8.0,2.0,222,49
