referrer,views_total,views_unique
ethyca.com,114,33
github.com,74,26
Google,64,31
ethyca.atlassian.net,20,7
open.edu,13,1
Bing,8,5
ethyca.github.io,4,3
sonatype.atlassian.net,2,2
t.co,2,2
com.google.android.gm,2,1
