referrer,views_total,views_unique
github.com,395,43
ethyca.com,160,67
Google,84,31
ethyca.github.io,64,13
goodfirstissues.com,9,2
ethyca.atlassian.net,7,1
pypi.org,4,1
t.co,3,3
delve.riviapps.com,2,1
gitpod.io,1,1
