time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-02 00:00:00+00:00,2084,30,755,46
2024-07-03 00:00:00+00:00,1836,18,936,60
2024-07-04 00:00:00+00:00,8,8,52,19
2024-07-05 00:00:00+00:00,338,11,225,26
2024-07-06 00:00:00+00:00,69,4,47,16
2024-07-07 00:00:00+00:00,2,2,23,11
2024-07-08 00:00:00+00:00,519,23,1202,33
2024-07-09 00:00:00+00:00,781,12,332,48
2024-07-10 00:00:00+00:00,707,15,378,46
2024-07-11 00:00:00+00:00,610,16,189,32
2024-07-12 00:00:00+00:00,894,15,239,28
2024-07-13 00:00:00+00:00,142,7,77,6
2024-07-14 00:00:00+00:00,13,7,6,3
2024-07-15 00:00:00+00:00,972,12,290,29
