time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-03 00:00:00+00:00,2,1,73,11
2022-07-04 00:00:00+00:00,4,3,39,12
2022-07-05 00:00:00+00:00,282,9,344,35
2022-07-06 00:00:00+00:00,189,9,407,38
2022-07-07 00:00:00+00:00,215,6,346,32
2022-07-08 00:00:00+00:00,337,8,308,29
2022-07-09 00:00:00+00:00,11,1,9,6
2022-07-10 00:00:00+00:00,2,1,19,10
2022-07-11 00:00:00+00:00,116,7,389,31
2022-07-12 00:00:00+00:00,313,9,574,34
2022-07-13 00:00:00+00:00,156,3,374,30
2022-07-14 00:00:00+00:00,221,9,295,36
2022-07-15 00:00:00+00:00,115,10,255,21
2022-07-16 00:00:00+00:00,75,4,170,12
