time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-07 00:00:00+00:00,1022,12,434,42
2022-11-08 00:00:00+00:00,741,25,445,53
2022-11-09 00:00:00+00:00,768,16,353,42
2022-11-10 00:00:00+00:00,1238,14,431,41
2022-11-11 00:00:00+00:00,1207,15,660,41
2022-11-12 00:00:00+00:00,385,9,76,17
2022-11-13 00:00:00+00:00,233,5,81,15
2022-11-14 00:00:00+00:00,1703,14,542,46
2022-11-15 00:00:00+00:00,1306,36,605,44
2022-11-16 00:00:00+00:00,1551,65,572,46
2022-11-17 00:00:00+00:00,1174,52,776,46
2022-11-18 00:00:00+00:00,1145,56,522,43
2022-11-19 00:00:00+00:00,47,5,51,14
2022-11-20 00:00:00+00:00,6,3,37,8
