referrer,views_total,views_unique
github.com,380,48
ethyca.com,196,38
Google,171,50
ethyca.github.io,99,8
getscrum.app,83,2
search.brave.com,50,2
Bing,43,2
ethyca.atlassian.net,34,8
hub.docker.com,8,1
statics.teams.cdn.office.net,4,3
