referrer,views_total,views_unique
github.com,238,27
Google,89,36
ethyca.atlassian.net,56,10
ethyca.com,43,15
ethyca.github.io,19,3
news.ycombinator.com,11,8
Bing,6,2
github.atlassian.com,5,1
DuckDuckGo,3,1
m.sogou.com,2,1
