time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-12 00:00:00+00:00,48,2,27,7
2022-06-13 00:00:00+00:00,134,8,222,31
2022-06-14 00:00:00+00:00,207,11,409,32
2022-06-15 00:00:00+00:00,236,12,428,27
2022-06-16 00:00:00+00:00,152,15,334,30
2022-06-17 00:00:00+00:00,135,4,209,22
2022-06-18 00:00:00+00:00,62,2,76,13
2022-06-19 00:00:00+00:00,50,7,37,8
2022-06-20 00:00:00+00:00,129,6,210,25
2022-06-21 00:00:00+00:00,164,9,212,37
2022-06-22 00:00:00+00:00,252,4,202,26
2022-06-23 00:00:00+00:00,218,25,275,27
2022-06-24 00:00:00+00:00,4,3,86,27
2022-06-25 00:00:00+00:00,1,1,46,11
