time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-07 00:00:00+00:00,2788,192,290,57
2025-05-08 00:00:00+00:00,1017,114,291,33
2025-05-09 00:00:00+00:00,1533,136,514,55
2025-05-10 00:00:00+00:00,13,6,17,7
2025-05-11 00:00:00+00:00,28,10,54,10
2025-05-12 00:00:00+00:00,964,133,269,30
2025-05-13 00:00:00+00:00,970,138,191,52
2025-05-14 00:00:00+00:00,1485,156,400,72
2025-05-15 00:00:00+00:00,1238,135,226,59
2025-05-16 00:00:00+00:00,500,67,150,36
2025-05-17 00:00:00+00:00,30,16,12,6
2025-05-18 00:00:00+00:00,5,5,20,5
2025-05-19 00:00:00+00:00,747,108,226,58
2025-05-20 00:00:00+00:00,693,100,164,45
